cell_type	gene	avg_logFC	p_val	p_val_adj	de_family	de_method	de_type
Macrophage	RP3-388M5.9	1.264598063	0.111116597	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RP3-388N13.5	0.164628412	0.797919379	1	pseudobulk	edgeR	LRT
Macrophage	RP3-393E18.2	0.786603657	0.117940605	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RP3-394A18.1	-0.356031715	0.281235699	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP3-395M20.12	0.43992414	0.114158857	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RP3-395M20.8	0.451587607	0.132533781	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RP3-395M20.9	0.930932482	0.145654604	0.759304627	pseudobulk	edgeR	LRT
Macrophage	RP3-399L15.3	0.156642053	0.536977694	0.996470321	pseudobulk	edgeR	LRT
Macrophage	RP3-400B16.1	-0.364086821	0.595770318	1	pseudobulk	edgeR	LRT
Macrophage	RP3-400B16.4	-0.738157878	0.174533628	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP3-402G11.25	0.113079729	0.820216531	1	pseudobulk	edgeR	LRT
Macrophage	RP3-402G11.26	0.556415406	0.16189461	0.779036492	pseudobulk	edgeR	LRT
Macrophage	RP3-402G11.27	0.208536797	0.784571978	1	pseudobulk	edgeR	LRT
Macrophage	RP3-402G11.28	0.963278169	0.092275248	0.711469801	pseudobulk	edgeR	LRT
Macrophage	RP3-403A15.5	-0.439757429	0.555903484	1	pseudobulk	edgeR	LRT
Macrophage	RP3-406A7.7	0.028813112	0.923698439	1	pseudobulk	edgeR	LRT
Macrophage	RP3-406P24.3	-0.939097371	0.149998567	0.763616223	pseudobulk	edgeR	LRT
Macrophage	RP3-406P24.4	-0.055395501	0.944558138	1	pseudobulk	edgeR	LRT
Macrophage	RP3-412A9.16	0.299943009	0.71317582	1	pseudobulk	edgeR	LRT
Macrophage	RP3-413H6.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP3-414A15.10	-0.270806222	0.523270982	0.991507685	pseudobulk	edgeR	LRT
Macrophage	RP3-416H24.1	1.187826691	0.067202461	0.680846621	pseudobulk	edgeR	LRT
Macrophage	RP3-417L20.4	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP3-422G23.4	-0.617856769	0.291032887	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP3-428L16.1	0.675646924	0.192737657	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP3-428L16.2	0.311611854	0.504586248	0.977646968	pseudobulk	edgeR	LRT
Macrophage	RP3-429O6.1	-0.118634145	0.871828656	1	pseudobulk	edgeR	LRT
Macrophage	RP3-431P23.5	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP3-439F8.1	0.749930076	0.349776151	0.869578465	pseudobulk	edgeR	LRT
Macrophage	RP3-441A12.1	0.934193202	0.229717387	0.815342074	pseudobulk	edgeR	LRT
Macrophage	RP3-446N13.5	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP3-449M8.6	0.904873099	0.240184245	0.829852211	pseudobulk	edgeR	LRT
Macrophage	RP3-449M8.9	0.095342334	0.827416323	1	pseudobulk	edgeR	LRT
Macrophage	RP3-453C12.15	0.09867649	0.87563561	1	pseudobulk	edgeR	LRT
Macrophage	RP3-455J7.4	0.219522846	0.774675432	1	pseudobulk	edgeR	LRT
Macrophage	RP3-460G2.2	-0.534699331	0.13007473	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RP3-461F17.3	0.026266658	0.944012277	1	pseudobulk	edgeR	LRT
Macrophage	RP3-461P17.10	0.483614325	0.330908225	0.847368709	pseudobulk	edgeR	LRT
Macrophage	RP3-461P17.9	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP3-465N24.6	-0.659404032	0.163790983	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP3-466P17.1	0.598368286	0.334416762	0.851269674	pseudobulk	edgeR	LRT
Macrophage	RP3-466P17.2	-0.048264855	0.950627273	1	pseudobulk	edgeR	LRT
Macrophage	RP3-467D16.3	0.614276989	0.425804914	0.929370048	pseudobulk	edgeR	LRT
Macrophage	RP3-467K16.2	-0.198579926	0.79731372	1	pseudobulk	edgeR	LRT
Macrophage	RP3-467K16.4	-0.01006694	0.966112677	1	pseudobulk	edgeR	LRT
Macrophage	RP3-467K16.7	-0.185414234	0.7998125	1	pseudobulk	edgeR	LRT
Macrophage	RP3-467L1.4	0.845917482	0.138828719	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RP3-467N11.1	0.043750483	0.917854018	1	pseudobulk	edgeR	LRT
Macrophage	RP3-468B3.2	-0.428146677	0.319808008	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP3-468K18.5	-1.058901999	0.14186841	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RP3-470B24.5	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP3-471C18.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP3-471C18.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP3-471M13.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP3-473B4.3	-0.086702711	0.839224962	1	pseudobulk	edgeR	LRT
Macrophage	RP3-473L9.4	-0.066989369	0.902372056	1	pseudobulk	edgeR	LRT
Macrophage	RP3-475N16.1	-0.319065728	0.271203314	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP3-477O4.14	0.039900522	0.877871025	1	pseudobulk	edgeR	LRT
Macrophage	RP3-483K16.4	-0.717705642	0.318349092	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP3-486I3.7	-0.093943673	0.838224666	1	pseudobulk	edgeR	LRT
Macrophage	RP3-492J12.2	0.227593723	0.770300959	1	pseudobulk	edgeR	LRT
Macrophage	RP3-496C20.1	-1.062417721	0.185414419	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP3-500L14.2	-1.357457964	0.177836045	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP3-508I15.10	0.132582821	0.868776383	1	pseudobulk	edgeR	LRT
Macrophage	RP3-508I15.14	0.136731397	0.742611675	1	pseudobulk	edgeR	LRT
Macrophage	RP3-508I15.18	-0.33729928	0.530359476	0.994492059	pseudobulk	edgeR	LRT
Macrophage	RP3-508I15.21	-0.034972826	0.919822221	1	pseudobulk	edgeR	LRT
Macrophage	RP3-508I15.22	0.133317367	0.766783085	1	pseudobulk	edgeR	LRT
Macrophage	RP3-508I15.9	0.363175191	0.561142029	1	pseudobulk	edgeR	LRT
Macrophage	RP3-510D11.2	0.258552805	0.46149896	0.954375113	pseudobulk	edgeR	LRT
Macrophage	RP3-510H16.3	-0.192165126	0.768484716	1	pseudobulk	edgeR	LRT
Macrophage	RP3-510O8.4	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP3-512B11.3	-0.241673322	0.723153857	1	pseudobulk	edgeR	LRT
Macrophage	RP3-522D1.1	-0.809134909	0.488588091	0.969920799	pseudobulk	edgeR	LRT
Macrophage	RP3-522J7.6	0.580180101	0.205114403	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP3-522J7.7	-0.680253683	0.246673943	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP3-522P13.3	0.48335429	0.473366723	0.96302719	pseudobulk	edgeR	LRT
Macrophage	RP3-523C21.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP3-525N10.2	-0.776128328	0.228939822	0.81428888	pseudobulk	edgeR	LRT
Macrophage	RP4-530I15.6	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP4-530I15.9	0.363146974	0.739517894	1	pseudobulk	edgeR	LRT
Macrophage	RP4-533D7.4	-0.712239487	0.370266077	0.886059285	pseudobulk	edgeR	LRT
Macrophage	RP4-533D7.5	0.630671707	0.410745857	0.919122251	pseudobulk	edgeR	LRT
Macrophage	RP4-534N18.2	0.252032764	0.778881586	1	pseudobulk	edgeR	LRT
Macrophage	RP4-535B20.1	0.967359587	0.219707697	0.804420766	pseudobulk	edgeR	LRT
Macrophage	RP4-535B20.4	-0.353924759	0.724121484	1	pseudobulk	edgeR	LRT
Macrophage	RP4-536B24.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP4-536B24.3	0.251295569	0.751960576	1	pseudobulk	edgeR	LRT
Macrophage	RP4-536B24.4	-0.312668833	0.621528178	1	pseudobulk	edgeR	LRT
Macrophage	RP4-537K23.4	-1.174159282	0.123665499	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RP4-539M6.14	0.658372874	0.360280347	0.877877025	pseudobulk	edgeR	LRT
Macrophage	RP4-539M6.19	-0.867601815	0.157183522	0.770458012	pseudobulk	edgeR	LRT
Macrophage	RP4-539M6.22	0.175258089	0.768879575	1	pseudobulk	edgeR	LRT
Macrophage	RP4-541C22.5	0.996329887	0.21183843	0.79121926	pseudobulk	edgeR	LRT
Macrophage	RP4-545C24.1	-1.291988563	0.065151351	0.680846621	pseudobulk	edgeR	LRT
Macrophage	RP4-545L17.11	0.590118105	0.40283451	0.913578264	pseudobulk	edgeR	LRT
Macrophage	RP4-548D19.3	-0.759896998	0.191053784	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP4-549L20.3	-0.136586461	0.74075591	1	pseudobulk	edgeR	LRT
Macrophage	RP4-550H1.5	0.116451484	0.841006832	1	pseudobulk	edgeR	LRT
Macrophage	RP4-550H1.7	0.418586801	0.554885575	1	pseudobulk	edgeR	LRT
Macrophage	RP4-555D20.2	0.155907246	0.821838684	1	pseudobulk	edgeR	LRT
Macrophage	RP4-555D20.4	0.03761665	0.877870852	1	pseudobulk	edgeR	LRT
Macrophage	RP4-561L24.3	0.722285065	0.253968872	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP4-563E14.1	0.135506357	0.787706253	1	pseudobulk	edgeR	LRT
Macrophage	RP4-564F22.5	-0.035123278	0.948212724	1	pseudobulk	edgeR	LRT
Macrophage	RP4-564F22.7	-1.049363852	0.099018068	0.73058541	pseudobulk	edgeR	LRT
Macrophage	RP4-565E6.1	-0.789010487	0.166690502	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP4-568C11.4	0.481129513	0.511853743	0.982780868	pseudobulk	edgeR	LRT
Macrophage	RP4-569M23.2	-0.125368074	0.948411117	1	pseudobulk	edgeR	LRT
Macrophage	RP4-569M23.5	0.189030284	0.561268895	1	pseudobulk	edgeR	LRT
Macrophage	RP4-575N6.4	0.334721519	0.699154733	1	pseudobulk	edgeR	LRT
Macrophage	RP4-576H24.4	-0.504580624	0.485251953	0.968967904	pseudobulk	edgeR	LRT
Macrophage	RP4-580N22.2	-0.738157878	0.174533628	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP4-583P15.10	-1.26622108	0.226194094	0.811792712	pseudobulk	edgeR	LRT
Macrophage	RP4-583P15.15	-1.429257533	0.201275779	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP4-583P15.16	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP4-584D14.6	-0.42361416	0.320722587	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP4-585I14.3	0.339193938	0.71391514	1	pseudobulk	edgeR	LRT
Macrophage	RP4-591C20.9	0.340210936	0.284232079	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP4-591N18.2	-1.036939701	0.184479282	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP4-593H12.1	-0.22238193	0.578865214	1	pseudobulk	edgeR	LRT
Macrophage	RP4-594I10.3	0.200051901	0.560675129	1	pseudobulk	edgeR	LRT
Macrophage	RP4-597N16.4	-0.129815075	0.81698124	1	pseudobulk	edgeR	LRT
Macrophage	RP4-598P13.1	0.73405858	0.186564134	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP4-601P9.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP4-604G5.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP4-605O3.4	0.018834267	0.944848225	1	pseudobulk	edgeR	LRT
Macrophage	RP4-607I7.1	0.289822318	0.682059506	1	pseudobulk	edgeR	LRT
Macrophage	RP4-612B15.3	0.183970034	0.600973889	1	pseudobulk	edgeR	LRT
Macrophage	RP4-613A2.1	1.288570851	0.064239326	0.680846621	pseudobulk	edgeR	LRT
Macrophage	RP4-613B23.1	-0.170546114	0.6715598	1	pseudobulk	edgeR	LRT
Macrophage	RP4-613B23.5	-0.48136478	0.309987423	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP4-614O4.11	-0.652230431	0.287378383	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP4-616B8.4	0.681127293	0.393603791	0.906979894	pseudobulk	edgeR	LRT
Macrophage	RP4-616B8.5	0.226277195	0.729710136	1	pseudobulk	edgeR	LRT
Macrophage	RP4-621B10.8	-0.409542885	0.505186291	0.977935318	pseudobulk	edgeR	LRT
Macrophage	RP4-621F18.2	-0.690074132	0.379746624	0.894893268	pseudobulk	edgeR	LRT
Macrophage	RP4-621N11.2	-0.823914987	0.330635338	0.846986488	pseudobulk	edgeR	LRT
Macrophage	RP4-622L5.7	-1.311458741	0.080653185	0.68453337	pseudobulk	edgeR	LRT
Macrophage	RP4-625H18.2	-0.328745489	0.806172574	1	pseudobulk	edgeR	LRT
Macrophage	RP4-633I8.4	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP4-633O19--A.1	-0.428146677	0.319808008	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP4-635E18.6	-0.017097782	0.96112489	1	pseudobulk	edgeR	LRT
Macrophage	RP4-635E18.7	-0.153903116	0.808341459	1	pseudobulk	edgeR	LRT
Macrophage	RP4-635E18.8	0.219630725	0.666560122	1	pseudobulk	edgeR	LRT
Macrophage	RP4-635E18.9	1.160039795	0.069138252	0.680846621	pseudobulk	edgeR	LRT
Macrophage	RP4-639F20.1	-1.021224263	0.118010152	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RP4-639J15.3	1.013892904	0.181691609	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP4-640H8.2	0.388006414	0.687797817	1	pseudobulk	edgeR	LRT
Macrophage	RP4-644L1.2	0.982340118	0.317335587	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP4-647C14.2	0.338538035	0.408106888	0.917746695	pseudobulk	edgeR	LRT
Macrophage	RP4-647C14.3	-0.476553551	0.297179718	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP4-651E10.4	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP4-655C5.4	0.832511552	0.261155605	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP4-655J12.4	0.38344356	0.604301505	1	pseudobulk	edgeR	LRT
Macrophage	RP4-657D16.3	0.007437085	0.992980708	1	pseudobulk	edgeR	LRT
Macrophage	RP4-657D16.6	-0.665310691	0.376329559	0.891692165	pseudobulk	edgeR	LRT
Macrophage	RP4-665J23.1	-1.534662992	0.007785459	0.342472703	pseudobulk	edgeR	LRT
Macrophage	RP4-666F24.3	-0.134348148	0.884672202	1	pseudobulk	edgeR	LRT
Macrophage	RP4-668E10.4	-0.5064877	0.305883234	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP4-668J24.2	0.675646924	0.192737657	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP4-669H2.1	-0.48136478	0.309987423	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP4-669L17.10	0.307214472	0.647808718	1	pseudobulk	edgeR	LRT
Macrophage	RP4-669P10.16	-1.115957964	0.124687488	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RP4-669P10.20	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP4-671G15.2	0.510062738	0.339678389	0.857122961	pseudobulk	edgeR	LRT
Macrophage	RP4-671O14.7	-0.194919837	0.693864759	1	pseudobulk	edgeR	LRT
Macrophage	RP4-673M15.1	-0.276031373	0.590745436	1	pseudobulk	edgeR	LRT
Macrophage	RP4-676J13.2	-0.265123019	0.752909716	1	pseudobulk	edgeR	LRT
Macrophage	RP4-677H15.4	0.03761665	0.877870852	1	pseudobulk	edgeR	LRT
Macrophage	RP4-678D15.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP4-680D5.2	-1.054302632	0.178472871	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP4-680D5.9	-0.077398191	0.915233992	1	pseudobulk	edgeR	LRT
Macrophage	RP4-681N20.5	-0.642060145	0.288419651	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP4-684O24.5	-0.727962715	0.166463881	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP4-686C3.7	-0.712350215	0.331191607	0.847619162	pseudobulk	edgeR	LRT
Macrophage	RP4-694B14.8	-0.447916923	0.553379264	1	pseudobulk	edgeR	LRT
Macrophage	RP4-697K14.15	-0.511944902	0.590281588	1	pseudobulk	edgeR	LRT
Macrophage	RP4-706G24.1	0.34127161	0.624515302	1	pseudobulk	edgeR	LRT
Macrophage	RP4-710M16.2	-0.546437272	0.299970725	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP4-710M3.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP4-712E4.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP4-718J7.4	-1.578092588	0.056201671	0.663882243	pseudobulk	edgeR	LRT
Macrophage	RP4-724E16.2	0.890086464	0.238288621	0.827982713	pseudobulk	edgeR	LRT
Macrophage	RP4-726N1.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP4-728D4.2	-0.604533209	0.044942077	0.608807222	pseudobulk	edgeR	LRT
Macrophage	RP4-734G22.3	0.715187515	0.188455335	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP4-736L20.3	-0.428146677	0.319808008	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP4-737E23.2	0.987306176	0.268383217	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP4-742C19.13	0.219463786	0.668483957	1	pseudobulk	edgeR	LRT
Macrophage	RP4-742J24.2	1.001411345	0.081541229	0.68635331	pseudobulk	edgeR	LRT
Macrophage	RP4-751H13.7	-0.742825115	0.173753503	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP4-752I6.1	-0.42857669	0.31972192	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP4-753D10.5	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP4-753F5.1	-0.030080993	0.974623927	1	pseudobulk	edgeR	LRT
Macrophage	RP4-756G23.5	0.322173277	0.596667963	1	pseudobulk	edgeR	LRT
Macrophage	RP4-758J18.10	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP4-758J18.13	-0.083111133	0.87472214	1	pseudobulk	edgeR	LRT
Macrophage	RP4-761J14.10	0.48896476	0.287069589	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP4-761J14.8	-0.828002253	0.160974906	0.776538865	pseudobulk	edgeR	LRT
Macrophage	RP4-769N13.7	-0.049824936	0.868679796	1	pseudobulk	edgeR	LRT
Macrophage	RP4-773N10.4	0.173930561	0.594405006	1	pseudobulk	edgeR	LRT
Macrophage	RP4-777L9.2	0.711702034	0.195586158	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP4-777O23.1	0.261907024	0.643174617	1	pseudobulk	edgeR	LRT
Macrophage	RP4-777O23.3	0.257052792	0.648756682	1	pseudobulk	edgeR	LRT
Macrophage	RP4-781K5.2	-0.60868548	0.442333573	0.941534251	pseudobulk	edgeR	LRT
Macrophage	RP4-781K5.4	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP4-781K5.5	1.140062721	0.303505246	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP4-781K5.6	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP4-784A16.5	1.017860848	0.204373642	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP4-789D17.5	-1.715415849	0.025182489	0.530795294	pseudobulk	edgeR	LRT
Macrophage	RP4-790G17.7	0.597458214	0.202637542	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP4-791M13.3	-0.02586255	0.960586417	1	pseudobulk	edgeR	LRT
Macrophage	RP4-794H19.1	-0.104580304	0.714177466	1	pseudobulk	edgeR	LRT
Macrophage	RP4-794I6.4	-0.417348721	0.27037109	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP4-798A10.2	-0.122978699	0.748463555	1	pseudobulk	edgeR	LRT
Macrophage	RP4-798A10.4	-0.457502673	0.441787393	0.941529681	pseudobulk	edgeR	LRT
Macrophage	RP4-798A10.7	0.295168342	0.655681304	1	pseudobulk	edgeR	LRT
Macrophage	RP4-799D16.1	0.684409324	0.191749802	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP4-800J21.3	0.231496501	0.648591295	1	pseudobulk	edgeR	LRT
Macrophage	RP4-803J11.2	-0.879473573	0.132903329	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RP4-806M20.4	-0.42361416	0.320722587	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP4-809F18.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP4-809F18.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP4-813D12.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP4-816N1.6	0.33637709	0.294352933	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP5-1007H16.1	0.624814566	0.449658508	0.946022679	pseudobulk	edgeR	LRT
Macrophage	RP5-1009E24.8	0.159385739	0.766438881	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1011O1.3	0.126049111	0.820083078	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1017F8.2	0.567398657	0.426457884	0.929562628	pseudobulk	edgeR	LRT
Macrophage	RP5-1021I20.1	-0.323504252	0.543653939	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1021I20.2	-0.065287335	0.937524821	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1021I20.4	0.163367047	0.823648325	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1021I20.5	0.666102219	0.258417423	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP5-1021I20.8	-0.004700918	0.894387359	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1022P6.4	-0.577513272	0.633983054	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1022P6.5	0.820095203	0.310665278	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP5-1022P6.7	0.175747517	0.815699441	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1024C24.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1024G6.2	-0.762251816	0.277245577	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP5-1024G6.5	-0.090010019	0.810659056	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1024G6.7	-0.525347307	0.334637904	0.85127186	pseudobulk	edgeR	LRT
Macrophage	RP5-1024N4.4	-0.758731082	0.171187405	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP5-1027O15.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1028K7.2	-1.027612181	0.24151262	0.832535014	pseudobulk	edgeR	LRT
Macrophage	RP5-1029F21.3	0.48335429	0.473366723	0.96302719	pseudobulk	edgeR	LRT
Macrophage	RP5-1031D4.2	0.875848893	0.250593388	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP5-1033H22.2	-0.570691533	0.296715601	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP5-1039K5.17	-2.782566905	8.70E-05	0.045826064	pseudobulk	edgeR	LRT
Macrophage	RP5-1042K10.10	0.294917092	0.325597744	0.842031345	pseudobulk	edgeR	LRT
Macrophage	RP5-1042K10.13	-0.959885517	0.144340222	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RP5-1050D4.2	0.024475967	0.967617893	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1050D4.3	0.186589353	0.8235238	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1050D4.4	0.408272084	0.590782495	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1050D4.5	0.389040055	0.597432827	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1050E16.1	1.145204105	0.112469665	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RP5-1050E16.2	-0.87191492	0.156462269	0.769120805	pseudobulk	edgeR	LRT
Macrophage	RP5-1052I5.2	0.190012832	0.809775802	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1056H1.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1056L3.1	-0.032139098	0.956417732	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1057B20.3	-0.428146677	0.319808008	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP5-1057I20.4	1.140384105	0.049019433	0.631235803	pseudobulk	edgeR	LRT
Macrophage	RP5-1057I20.5	0.580180101	0.205114403	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP5-1057J7.7	-0.98072676	0.181210427	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP5-1061H20.4	-2.195254306	0.007178244	0.330621496	pseudobulk	edgeR	LRT
Macrophage	RP5-1063M23.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1065J22.8	-0.024567879	0.931978724	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1065P14.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1068E13.7	-0.922972921	0.125389506	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RP5-1068H6.6	0.258985827	0.754709858	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1071N3.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1073O3.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1074L1.1	0.225359258	0.630310909	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1074L1.4	0.716968086	0.060194718	0.679701797	pseudobulk	edgeR	LRT
Macrophage	RP5-1085F17.3	-0.104898637	0.693138784	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1086K13.1	0.193732053	0.66308007	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1091N2.9	-0.004007157	0.98814475	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1092A11.5	0.562856495	0.588389775	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1092A3.4	0.024828393	0.960160749	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1092A3.5	-0.648416115	0.287765073	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP5-1096D14.6	0.164898694	0.798049829	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1096J16.1	0.392183286	0.60768714	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1097P24.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1098D14.1	0.447274521	0.432944109	0.934606798	pseudobulk	edgeR	LRT
Macrophage	RP5-1102E8.3	0.252099194	0.868793691	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1103B4.3	-1.216279232	0.146652329	0.759593096	pseudobulk	edgeR	LRT
Macrophage	RP5-1103G7.10	-0.629232159	0.408479096	0.918014358	pseudobulk	edgeR	LRT
Macrophage	RP5-1107A17.3	-0.742452439	0.173815393	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP5-1112D6.4	0.306843831	0.363805134	0.88043798	pseudobulk	edgeR	LRT
Macrophage	RP5-1112D6.7	0.232138009	0.558958677	1	pseudobulk	edgeR	LRT
Macrophage	RP5-1112D6.8	0.533404729	0.199553163	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP5-1113E3.3	-0.570691533	0.296715601	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP5-1115A15.1	0.140357904	0.848591815	1	pseudobulk	edgeR	LRT
